date,content,id,url,lang
2022-02-27 23:25:23+00:00,@__maraY__ @yorkshinpipi Je jure que cetais trop drôle mais jme rapelle t'as pas kiffer,1498076828505972737,https://twitter.com/Bladersuu/status/1498076828505972737,fr
2022-02-27 23:24:40+00:00,Je viens de m’acheter gridlock sur r6 ptn comment je la kiff wsh j’ai pas kiffer un agent comme ça en attaque depuis finka dans l’ordre de sortie ( ps encore les agents sorties après),1498076648750600192,https://twitter.com/Max_shiba/status/1498076648750600192,fr
2022-02-27 23:24:12+00:00,@cpas_ouf_ J’ai une pite elle kiffer trop ça j’lui ai mis une claque elle est revenu dans le droit chemin,1498076531050041347,https://twitter.com/_Niroku_/status/1498076531050041347,fr
2022-02-27 23:23:36+00:00,@zdjibounty J’ai vu 2 tête j’ai direct kiffer ta tl sale batard mdrr r,1498076379790946307,https://twitter.com/MordredPendrag/status/1498076379790946307,fr
2022-02-27 23:22:16+00:00,@akslair @KremlinRussia_E Donne lui je l’attend avec un Los Nanos il va kiffer,1498076044628303874,https://twitter.com/idm_933/status/1498076044628303874,fr
2022-02-27 23:20:00+00:00,@Frympour FE3H tu vas sur kiffer et Xenoblade n'en parlons pas c'est insane,1498075472873279489,https://twitter.com/Mellociraptor_/status/1498075472873279489,fr
2022-02-27 23:19:42+00:00,en tout cas j’ai kiffer ma journée,1498075398680231937,https://twitter.com/hssskookie/status/1498075398680231937,fr
2022-02-27 23:19:06+00:00,qd ils ont commencé a se kiffer jen avais marre https://t.co/Oeszuugink,1498075246250938373,https://twitter.com/spiltheice/status/1498075246250938373,fr
2022-02-27 23:19:00+00:00,@Mem2Pfut Ta pas trop kiffer lmf ? ( mais j’avoue pbb c une dinguerie,1498075220363595779,https://twitter.com/ThomaslfcGoat/status/1498075220363595779,fr
2022-02-27 23:16:45+00:00,@Khash_City A toi la magie du fond createur! Tu va kiffer 10€ le million de vue c’est tout benef 😂,1498074656552767488,https://twitter.com/bilbazlive/status/1498074656552767488,fr
2022-02-27 23:16:28+00:00,https://t.co/254PwLGSbq ptite vidéo troll jai kiffer la faire en despi,1498074586361040903,https://twitter.com/kellugss1/status/1498074586361040903,fr
2022-02-27 23:14:29+00:00,"Je vous prepare du lourd ok, préparez vous, vous allez vraiment kiffer les loulous 👉🏼👈🏼",1498074087083630599,https://twitter.com/Zeyo0o/status/1498074087083630599,fr
2022-02-27 23:13:49+00:00,@louane_rch Jure tu l’as pas kiffer à la première écoute,1498073919613399044,https://twitter.com/Daviiid787/status/1498073919613399044,fr
2022-02-27 23:13:22+00:00,@Gojogojo94 T'es sur tout les fronts repose toi on a compris que t'aimes pas Pedri mais laisse nous kiffer,1498073802542047235,https://twitter.com/KuzanagiJR/status/1498073802542047235,fr
2022-02-27 23:12:25+00:00,"@peekminoff Déjà Arceus m'a pas laisser indifférent donc si il continue dans la même lignée mais mieux encore, je pourrais grave kiffer 😁",1498073563856875524,https://twitter.com/ChefleMise/status/1498073563856875524,fr
2022-02-27 23:11:04+00:00,"@Genroff @Ninis69910836 @VIT_Mehdi @CarlosR Pourquoi être obligé de leur casser les couilles sur tout bg ? 
Ils ont le droit de s enthousiasmer pour leur équipe
Laisse les kiffer",1498073224416055296,https://twitter.com/anonyDon/status/1498073224416055296,fr
2022-02-27 23:09:23+00:00,"Et puis j’ai l’impression que booker commence à kiffer ce rôle de combo scoreur/playmaker, pas étonné s’il s’améliore rapidement avec les conseils non stop de paul sur le banc pour le guider",1498072801475014665,https://twitter.com/antoineblcht/status/1498072801475014665,fr
2022-02-27 23:08:25+00:00,j’ai kiffer omg mais j’ai pas eu le temps de continuer faut je reprends https://t.co/1qeg9C2DHJ,1498072557941108743,https://twitter.com/spearany/status/1498072557941108743,fr
2022-02-27 23:08:11+00:00,Ce qui me ft kiffer un son c’est la prod et les backs vraiment,1498072499380183043,https://twitter.com/realneera/status/1498072499380183043,fr
2022-02-27 23:07:37+00:00,@TakedaSSK Moi de même revoir les deux premières saisons pour faire ce petit montage ça m’a bien fait kiffer,1498072358191521803,https://twitter.com/AxSeru_/status/1498072358191521803,fr
2022-02-27 23:07:20+00:00,@EstelSarah1 Ben écoute moi je kiffe et je continuerai à kiffer,1498072284657037316,https://twitter.com/guillaumebraco4/status/1498072284657037316,fr
2022-02-27 23:06:02+00:00,@edmiiil J'ai pas vu rocky mais j'ai trouvé la boxe parfaitement représenté dans ce manga c'est ce qui m'a fait kiffer,1498071960978403337,https://twitter.com/GuiguiV3/status/1498071960978403337,fr
2022-02-27 23:04:34+00:00,Donc là c'est acte Janvier 2023 chez ma go à la réunion !! Je vais kiffer,1498071588977225729,https://twitter.com/jumrg10/status/1498071588977225729,fr
2022-02-27 23:02:14+00:00,"@Z3L43 ""gngnngng c'est des bourgeoises gngngn film français de merde"" ON S'EN FOUT LE Z LAISSE NOUS KIFFER ET VA T'ASTIQUER SUR DES DESSINS ANIMÉS",1498071001233506314,https://twitter.com/HHardian374/status/1498071001233506314,fr
2022-02-27 23:02:08+00:00,"Slowthai j’ai vraiment kiffer, le retournement de veste était incroyable (surtout pour la deuxième partie) et swimming putain un zéro skip, il est INCROYABLE https://t.co/pTM8R9HUs0",1498070975505747978,https://twitter.com/Arakikyy/status/1498070975505747978,fr
2022-02-27 22:59:25+00:00,"@PrinceCoulbaly J'ai une série. Je sais que tu vas kiffer mais ce n'est pas sur netflix. Cherche ""Chernobyl""",1498070294921101321,https://twitter.com/Ah_Doux/status/1498070294921101321,fr
2022-02-27 22:58:56+00:00,"Ensuite visionnage saison 2 kimetsu no yaiba 

Super cool rien d’autre à dire 
Tu peux que kiffer en vrai c’est vraiment bien animé (par contre la 3D surtout celle du train 🥶faut arrêter ça les japonais)
Bref en dehors du fait que l’arc du train de l’infini est surcôté",1498070173575700485,https://twitter.com/Mr_Invincibleee/status/1498070173575700485,fr
2022-02-27 22:58:55+00:00,"@notTakumo Frérot c’est sont meilleur album il n’a jamais fait mieux tout les sons sont travailler de A a Z, tu va encore plus kiffer à la réécoute à l’époque avec se premier projet il avait marquer très très fort t’es sons fav ?",1498070168911716353,https://twitter.com/juniorzgb/status/1498070168911716353,fr
2022-02-27 22:58:54+00:00,@alicia_jkk Tu me dit si ta kiffer ou pas,1498070165417771010,https://twitter.com/EvxnnL/status/1498070165417771010,fr
2022-02-27 22:56:55+00:00,"@alishabazz_ Mdr le mec justifie le fait de kiffer un truc qu'il comprend pas , mais surtout de dire que c'est bien alors qu'il comprends toujours pas les paroles",1498069665989419013,https://twitter.com/A_SorrowfulSoul/status/1498069665989419013,fr
2022-02-27 22:56:11+00:00,@bzddH J’ai juré tu va kiffer Inchallah,1498069479959498752,https://twitter.com/moha_kd93/status/1498069479959498752,fr
2022-02-27 22:55:44+00:00,@FlyZGG Hajime no Ippo si t’aime la boxe tu va kiffer,1498069368789520385,https://twitter.com/Bx2kk/status/1498069368789520385,fr
2022-02-27 22:55:33+00:00,"@Annnannas_ Tqt, tu vas kiffer ton premier cb, tu vas voir, c'est génial. Bienvenue dans la famille",1498069321624469509,https://twitter.com/lou96_56/status/1498069321624469509,fr
2022-02-27 22:55:07+00:00,Il m’a pas marquer plus que sa mais j’ai kiffer (j’ai surtout aimais les morales) et c’était grave varié j’ai kiffer le concept https://t.co/LpMWQknTkH,1498069210332815360,https://twitter.com/Saness20613994/status/1498069210332815360,fr
2022-02-27 22:54:19+00:00,"@Neryum1 Pour le début, les avis diverges : certains kiffent, et d'autres pas du tout. En tout cas c'est un prologue donc ca pose les bases donc c'est normal si tu trouve ça lent mdrrr

Et pour les dessins, tkt pas y'aura un big glow up
J'espère que tu va kiffer 
Bonne lecture bg",1498069011304787973,https://twitter.com/BadoumTss/status/1498069011304787973,fr
2022-02-27 22:53:35+00:00,@frootlies bah vsy mgl l'episode je l'ai vu en 2p et j'ai pas pu me concentrer devant j'ai raté pas mal de dialogue mais c pg j'ai trop kiffer l'episode donc trnql,1498068826843488256,https://twitter.com/scrtmw/status/1498068826843488256,fr
2022-02-27 22:52:15+00:00,"@kacperszbt C'était une tentative pour faire de l'humour ? 😱🤕Que vs êtes pathétique
Toi et tes 7 abonnés devrez aller voir BHL, ou un truc comme ça, il va kiffer ta vidéo tracteur, tu devrais la vendre à BFMTV 👍👍🤣",1498068491001286663,https://twitter.com/Zorro87412191/status/1498068491001286663,fr
2022-02-27 22:51:41+00:00,@dewnoladarling J’avais vu sur Insta même mise en scène découverte de la salle au mariage et tout  mdr! mais ptetre elle a kiffer celui de #poupette c est pas la fin du monde 😩,1498068346046083073,https://twitter.com/eninalem/status/1498068346046083073,fr
2022-02-27 22:51:39+00:00,Il est trop bien réalisé j’ai kiffer mais Azy LA SAISON 2 J’ATTEND https://t.co/wu3SXdRzFX,1498068337217228800,https://twitter.com/Saness20613994/status/1498068337217228800,fr
2022-02-27 22:51:31+00:00,@suamaestaaa c'est le genre de jeu que tu vas kiffer dans 3j,1498068306330271744,https://twitter.com/Skreazy_/status/1498068306330271744,fr
2022-02-27 22:50:49+00:00,@lacorta780 @nozoeze_ @Arkunir @luji357 @Shironeeeki 🤔🤔🤔🤔🤔 il dit qu’il a kiffer le son avec @luji357 c’est ça ?,1498068127883665417,https://twitter.com/Tk13002/status/1498068127883665417,fr
2022-02-27 22:50:18+00:00,"@Nolan_Sonics @FansdeFUT Bah l’avantage en plus c’est que j’ai un joueur que j’ai kiffer irl donc je suis content sur ça. Mais oui moi qui aime poser le jeu, sa qualité de passe va aider. Je vais test..",1498067998028050432,https://twitter.com/0RyZeLosc/status/1498067998028050432,fr
2022-02-27 22:50:00+00:00,Trop bien j’ai kiffer https://t.co/U0ZJn4hqP6,1498067921985097728,https://twitter.com/Saness20613994/status/1498067921985097728,fr
2022-02-27 22:48:49+00:00,@Giacomo955 tu dois kiffer ta vie https://t.co/qg5nuxiNPO,1498067627465482244,https://twitter.com/ryn_union/status/1498067627465482244,fr
2022-02-27 22:48:41+00:00,Trop trop bien ! Après y’a quelque point négatif mais j’ai kiffer surtt les dernière épisode https://t.co/VO6kZ5osTc,1498067594494021637,https://twitter.com/Saness20613994/status/1498067594494021637,fr
2022-02-27 22:47:26+00:00,hahaha j'ai grave kiffer Outbreak Company déjà que j'avais bcp kiffé Gate mais là suis vraiment comblé go trouver le LN Miusel best girl elle est bcp trop mignonne https://t.co/tbLIs6In3K,1498067278482612229,https://twitter.com/Hisayaa86/status/1498067278482612229,fr
2022-02-27 22:46:45+00:00,Jdjfjfjf mes amoureux j’ai trop aimé !! C’était long à certain moment mais j’ai kiffer quand même https://t.co/YjLH5qsGKm,1498067106310475780,https://twitter.com/Saness20613994/status/1498067106310475780,fr
2022-02-27 22:46:29+00:00,@24Karadenizli réel sinon ton gars il a kiffer l’évènement de poulette ?,1498067038220087297,https://twitter.com/e63w212/status/1498067038220087297,fr
2022-02-27 22:46:11+00:00,Mouais j’ai kiffer mais c’est pas le meilleur drama https://t.co/et4wusxgRg,1498066965365198855,https://twitter.com/Saness20613994/status/1498066965365198855,fr
2022-02-27 22:46:02+00:00,J’ai trop kiffer https://t.co/1uaZcSVgTw,1498066923694739460,https://twitter.com/mlle_mry/status/1498066923694739460,fr
2022-02-27 22:43:11+00:00,j’ai trop kiffer miam https://t.co/l7tdtDsjbD,1498066209027280896,https://twitter.com/sdkzc/status/1498066209027280896,fr
2022-02-27 22:43:08+00:00,omgg j’ai trop kiffer donnez vite saison 2 https://t.co/UGhl8VPznK,1498066196272488455,https://twitter.com/NiisaaKth/status/1498066196272488455,fr
2022-02-27 22:42:34+00:00,Meilleur clip oregairu bordel de merde je suis trop heureux que quelqu'un ait crée un si bon clip @JullOxW mates ça tu devrais kiffer https://t.co/C1YjcES8yD,1498066053326323713,https://twitter.com/Sterben_kun/status/1498066053326323713,fr
2022-02-27 22:42:23+00:00,le seule drama romance que j’ai kiffer https://t.co/N4ASCBryj0,1498066005884551173,https://twitter.com/sdkzc/status/1498066005884551173,fr
2022-02-27 22:41:46+00:00,Trop bien j’ai kiffer https://t.co/nvuOUKkwaD,1498065852448477185,https://twitter.com/Saness20613994/status/1498065852448477185,fr
2022-02-27 22:41:41+00:00,Vous êtes jamais fatigué frère laisser nous kiffer https://t.co/u6HKH0ldNp,1498065829447012363,https://twitter.com/BamboDiabyy/status/1498065829447012363,fr
2022-02-27 22:41:35+00:00,Au début c’était bien mais je sais pas la fin j’accroche mais j’ai kiffer les perso secondaire https://t.co/1xPyNuXsgO,1498065805212274692,https://twitter.com/Saness20613994/status/1498065805212274692,fr
2022-02-27 22:40:42+00:00,@Ninisdd Tu vas kiffer le football avec le grand Barça 🥲,1498065583195230215,https://twitter.com/AdolphoLord/status/1498065583195230215,fr
2022-02-27 22:39:10+00:00,"Oooorh tg,laissez nous kiffer non https://t.co/IWectwy2aV",1498065196551708674,https://twitter.com/Stxph_Uchiwa/status/1498065196551708674,fr
2022-02-27 22:37:27+00:00,@lalajouskyw Tu vas kiffer sosooo,1498064766622969868,https://twitter.com/Sir_Senku_/status/1498064766622969868,fr
2022-02-27 22:36:49+00:00,Franchement grosse déception j’avais hâte de commencer j’ai kiffer les 1er épisodes mais j’sais pas pk l’histoire elle commençait à plus avoir de sens c devenu n’importe quoi eh vazi https://t.co/1l8F7OGhh5,1498064604575981582,https://twitter.com/s6sweet/status/1498064604575981582,fr
2022-02-27 22:36:24+00:00,"@Hatsu_KNT Lets goooo 
Tu vas kiffer, l'histoire commence concrètement à se déployer à partir de CoM",1498064499617804288,https://twitter.com/ShinSora07/status/1498064499617804288,fr
2022-02-27 22:36:05+00:00,Laissez nous kiffer mgl wsh ça y’est vous https://t.co/EeszAmyRwC,1498064422278991873,https://twitter.com/AUSECOUUUUURS/status/1498064422278991873,fr
2022-02-27 22:35:10+00:00,J’avais kiffer mais la romance là m’avait saouler la meuf principal est trop chiante https://t.co/p4nEI4trAd,1498064193005707264,https://twitter.com/abcdnz/status/1498064193005707264,fr
2022-02-27 22:34:43+00:00,@VinceStervy Mdrrr j’suis entrain de le kiffer de ouf,1498064076404146176,https://twitter.com/Rocket_Team_/status/1498064076404146176,fr
2022-02-27 22:34:32+00:00,Un dessin animé que j’ai kiffer de ouf c’est « Allo la terre ici les Martins » eeh sur Gulli j’pouvais deaaaaad,1498064030925213697,https://twitter.com/Olimau_/status/1498064030925213697,fr
2022-02-27 22:34:02+00:00,@roselinedao toi aussi t’aimes trop kiffer des voyous,1498063905549078528,https://twitter.com/helnuv/status/1498063905549078528,fr
2022-02-27 22:33:50+00:00,@encoremaxou @lupumonkey Va écouter chang et surtout le couplet de nos par pitié tu va kiffer je pense,1498063856005959681,https://twitter.com/jbekcmoi/status/1498063856005959681,fr
2022-02-27 22:31:42+00:00,Trooooop bien dsl mais j’ai kiffer le couple https://t.co/DxiH1sTaBO,1498063318396854272,https://twitter.com/mlle_mry/status/1498063318396854272,fr
2022-02-27 22:31:07+00:00,"Ahhhhh
J’ai kiffer le drama https://t.co/IKqORVWEde",1498063170430189573,https://twitter.com/MylifeY00ngi/status/1498063170430189573,fr
2022-02-27 22:31:03+00:00,"@Noyanfcb Et pas qu’au barça, ce que dembele sait faire en tant qu’ailiers, aucun autre aillier ne sait le faire, sans oublier que pied gauche pied droite ça arrive de partout, alors oui y’a du déchet oui il est con mais oui il fait kiffer putin",1498063153325912065,https://twitter.com/YcLe69Mozart/status/1498063153325912065,fr
2022-02-27 22:30:37+00:00,"@yamsacm Bof, faut savoir kiffer le foot sans constamment entrer dans les comparaisons, sans vouloir tailler les autres joueurs etc",1498063048023719936,https://twitter.com/Banjintino/status/1498063048023719936,fr
2022-02-27 22:30:29+00:00,"@KaaDaActivity Je fais manger tout le monde 💪

Ça me fait plaisir de voir la communauté kiffer le contenu 🥰",1498063013273866245,https://twitter.com/VeniVidiVinted/status/1498063013273866245,fr
2022-02-27 22:29:43+00:00,@MorganeBultez Tu vas KIFFER,1498062818410704898,https://twitter.com/RawaxFr/status/1498062818410704898,fr
2022-02-27 22:29:04+00:00,"@marvel_n3ws Yes yes @archiveshailees @bestofpugh Super too happy fans a very big movie the girls are super top YouTube kiffer messages clothes, cooking meals dishes,.. Haste name movie title and trailer.. Good filming",1498062657290649610,https://twitter.com/EstevezFlorent/status/1498062657290649610,en
2022-02-27 22:28:29+00:00,@_mdlr31 Ta kiffer le poème?,1498062510552850432,https://twitter.com/nxbnd_/status/1498062510552850432,fr
2022-02-27 22:28:18+00:00,vous me kiffer trop les frères 😻 https://t.co/BjRWXuFnyX,1498062464952553474,https://twitter.com/NourryRuddy/status/1498062464952553474,fr
2022-02-27 22:28:01+00:00,n’empêche ça a kiffer ma grosse tete krkrkrkr jsuis décomplexée c bon https://t.co/Oo5JYX8grH,1498062390029598724,https://twitter.com/hssskookie/status/1498062390029598724,fr
2022-02-27 22:28:00+00:00,@HeyCestSimon @FansdeFUT Je l’ai il est monstrueux tu va kiffer,1498062389182443527,https://twitter.com/nelioo9378/status/1498062389182443527,fr
2022-02-27 22:27:48+00:00,J’ai kiffer https://t.co/6nXxLYEKIe,1498062336787050497,https://twitter.com/MylifeY00ngi/status/1498062336787050497,fr
2022-02-27 22:27:34+00:00,@2ouf91 Mdrrrrr nan kiffer wsh dans le bon,1498062279576899585,https://twitter.com/oumar91000/status/1498062279576899585,fr
2022-02-27 22:27:26+00:00,"franchement si j’avais su que j’étais un gros clown j’aurai pu me présenter a un cirque gagner ma vie mdr. franchement m’avoir fanée ainsi, détruite même j’ai bien kiffer c’est un beau sentiment mais je vous souhaite pas de le ressentir",1498062245124874241,https://twitter.com/Kayleekoeur/status/1498062245124874241,fr
2022-02-27 22:26:56+00:00,Qu'est-ce qu'on aurait kiffer être détective mais qu'est-ce qu'on a pas le cerveau MDRRRRRRRRR,1498062120717627394,https://twitter.com/IchiNeyzox/status/1498062120717627394,fr
2022-02-27 22:26:51+00:00,"@amarDiakhate07 Perso c'est à cause de mes frères (6) qui regardaient le foot le dimanche, on avait pas le choix il fallait regarder aussi, à force jai fini par kiffer et devenir moi même fan de foot 😊",1498062099091791876,https://twitter.com/DiamantNoir222/status/1498062099091791876,fr
2022-02-27 22:25:53+00:00,"Ser a pessoa confusa q machuca pessoas incríveis, é um saco....",1498061853695619076,https://twitter.com/https_kiffer/status/1498061853695619076,pt
2022-02-27 22:25:34+00:00,@Styl20th C'était un peu répétitif mais perso j'ai kiffer j'estime que c'est la meilleure même si ça fait aussi du bien de voir d'autre saisons bcp plus différentes à chaque fois,1498061774951694337,https://twitter.com/Salem_mnt/status/1498061774951694337,fr
2022-02-27 22:25:26+00:00,A la base kiffer mes favs et apprendre les actualités sur eux rapidement et partager ma passion mais bref comment c'est devenu flemme un peu https://t.co/mZNSu0bbi5,1498061741988667392,https://twitter.com/armytiny1324/status/1498061741988667392,fr
2022-02-27 22:25:12+00:00,@0000_s911 Déjà vue 😭🤍et j’avais kiffer,1498061684245626883,https://twitter.com/zaefranee/status/1498061684245626883,fr
2022-02-27 22:25:09+00:00,"@scuderybaby @micklvl J'ai eu ma (trop) grande dose de baston (et d'emmerdes) étant plus jeune, et clairement:
Maintenant je déteste ça!

Qud t'en arrives au point où tu as cette sensation malsaine de KIFFER cogner sur un type.
Tu te remets en question aussi sec.
Enfin moi, ça a finit par m'calmer. 😬",1498061669699932163,https://twitter.com/DandyParia/status/1498061669699932163,fr
2022-02-27 22:24:57+00:00,@nailelbd Il peut tellement nous faire kiffer 🤩,1498061619238260743,https://twitter.com/50NuancesDeNBA/status/1498061619238260743,fr
2022-02-27 22:24:39+00:00,@onizukaCFC En vrai faut se mettre à fond dedans et tu verra que plus tu va t’améliorer plus tu va kiffer c’est vraiment grave gratifiant d’observer ton évolution et de passer au dessus de la difficulté,1498061542880854020,https://twitter.com/putain__zebi/status/1498061542880854020,fr
2022-02-27 22:24:08+00:00,@GranBreaker_ pas grave le management cable là frère faut juste KIFFER SA MEEEEEEEEEEEEERE (j'arrive chez toi),1498061416217157634,https://twitter.com/RyoSamaa/status/1498061416217157634,fr
2022-02-27 22:24:03+00:00,Moui j’ai kiffer ça va https://t.co/BY0kLthZUl,1498061391915196417,https://twitter.com/MylifeY00ngi/status/1498061391915196417,fr
2022-02-27 22:23:46+00:00,@Taechwuita Tu vas kiffer,1498061323183300618,https://twitter.com/n_jjk__/status/1498061323183300618,fr
2022-02-27 22:23:46+00:00,"@_Caesura_ Oui en soit tu peux tout lire indépendament et bien kiffer, mais je pense qu'il faut tout lire dans l'ordre sinon on se perd dans les noms et la chronologie, l'imagination de Tolkien déborde un peu trop pour pouvoir tout comprendre d'un coup",1498061322751201291,https://twitter.com/eliejung/status/1498061322751201291,fr
2022-02-27 22:23:33+00:00,"Nul
SPOIL ‼️⚠️
Ça fait que tourner en rond en + le nombre d’épisodes ??
Non c’est trop 
Le couple secondaire j’ai plus kiffer genre avec le mec à lunettes https://t.co/TS4JVinfxK",1498061268699201544,https://twitter.com/MylifeY00ngi/status/1498061268699201544,fr
2022-02-27 22:22:25+00:00,"J’ai kiffer de fou 
Mon homme en + dedans https://t.co/n0oHezxLJz",1498060981892751364,https://twitter.com/MylifeY00ngi/status/1498060981892751364,fr
2022-02-27 22:20:26+00:00,"um amor faz sofrer,dois amor faz chorar",1498060484989394950,https://twitter.com/https_kiffer/status/1498060484989394950,pt
