date,content,id,url
2022-02-27 13:34:13+00:00,"@JiMFDV Bon courage, il sort pas du Kremlin...
Faudrait un russe de sa garde rapprochée avec une grosse dose de courage qui le flingue",1497928056287150081,https://twitter.com/mauzemontole/status/1497928056287150081
2022-02-27 13:32:23+00:00,@tracetarouteptn Elle flingue,1497927593315618817,https://twitter.com/Opiom77/status/1497927593315618817
2022-02-27 13:32:22+00:00,@Kirika_Yuumura @Twiiiiter7 @L_ThinkTank Il a le flingue et nous le pointe droit sur la gueule. Il aurait fallu le buter il y a bien longtemps. On paie le prix de notre inaction.,1497927591331868676,https://twitter.com/not_julien/status/1497927591331868676
2022-02-27 13:31:04+00:00,@Papisnd11 @marcobambinojr @AguibouBald1 @jo_massilia13 @arekmilik9 Ils viennent tous pour l'argent. Pas pour votre club mdr vous avez flingué Neymar faut le faire,1497927264134123527,https://twitter.com/spacetanzani/status/1497927264134123527
2022-02-27 13:28:40+00:00,Rien de tel qu’une négociation avec le flingue n’éclaire posée sur la table. #UkraineUnderAttack #UkraineConflict https://t.co/l3BJMiHhBp,1497926657813975046,https://twitter.com/Mathieu_Ligneau/status/1497926657813975046
2022-02-27 13:24:31+00:00,Arsenal va enfin retrouver la ldc c'est impossible autrement avec des tocards comme concurrents directs,1497925615466520581,https://twitter.com/FlingueAuBrceau/status/1497925615466520581
2022-02-27 13:23:08+00:00,"@LePoint ""Indépendantistes kabyles"" que les kabyles, eux-mêmes, souhaitent pendre. De grâce, @LePoint , ne nous prenaient pas en otages en devenant le porte-flingue de cette vilénie sioniste, anti-France !",1497925265443495936,https://twitter.com/Youssef39533991/status/1497925265443495936
2022-02-27 13:22:54+00:00,@Vnzz___ Bah gros ça flingue les tn mdr,1497925208426127360,https://twitter.com/jhszn77/status/1497925208426127360
2022-02-27 13:22:52+00:00,"""Indépendantistes kabyles"" que les kabyles, eux-mêmes, souhaitent pendre. De grâce, @LePoint , ne nous prenaient pas en otages en devenant le porte-flingue de cette vilénie sioniste, anti-France ! https://t.co/TKkR9EJTNB",1497925201736224773,https://twitter.com/Youssef39533991/status/1497925201736224773
2022-02-27 13:22:24+00:00,@L_ThinkTank Il sent son armée faiblir. Il finira flingué a ce rythme,1497925084568244225,https://twitter.com/lmp_Pix84/status/1497925084568244225
2022-02-27 13:19:50+00:00,J’attend de faire mon piercing pour bien clôturé mon mois de février 🙂,1497924435399127042,https://twitter.com/Furaishaa/status/1497924435399127042
2022-02-27 13:18:39+00:00,"@EddySardou Elle est trop nulle cette série! A la saison 10 on a qu'une seule envie, c'est de passer directement à l'épisode où le type se flingue dans son bunker!",1497924137356079107,https://twitter.com/CedilnikRobi/status/1497924137356079107
2022-02-27 13:18:25+00:00,@RogerLambesc J'appelle pas ça négocier. Ça implique que les parties sont à égalité.  L'Ukraine à le flingue sur la tête,1497924082003808259,https://twitter.com/Garlyle80/status/1497924082003808259
